ime,spol,leto_rojstva,leto_smrti,nominacija,oskar,stevilo,prvi_film
Isabelle Huppert,F,1953,,Glavna,False,1,Elle
Isabelle Huppert,F,1953,,Glavna,True,0,Elle
Isabelle Huppert,F,1953,,Stranska,False,0,Elle
Isabelle Huppert,F,1953,,Stranska,True,0,Elle
J. Carrol Naish,M,1896,1973.0,Glavna,False,0,Sahara
J. Carrol Naish,M,1896,1973.0,Glavna,True,0,Sahara
J. Carrol Naish,M,1896,1973.0,Stranska,False,2,Sahara
J. Carrol Naish,M,1896,1973.0,Stranska,True,0,Sahara
J. K. Simmons,M,1955,,Glavna,False,0,Whiplash
J. K. Simmons,M,1955,,Glavna,True,0,Whiplash
J. K. Simmons,M,1955,,Stranska,False,1,Whiplash
J. K. Simmons,M,1955,,Stranska,True,1,Whiplash
Jack Albertson,M,1907,1981.0,Glavna,False,0,The Subject Was Roses
Jack Albertson,M,1907,1981.0,Glavna,True,0,The Subject Was Roses
Jack Albertson,M,1907,1981.0,Stranska,False,0,The Subject Was Roses
Jack Albertson,M,1907,1981.0,Stranska,True,1,The Subject Was Roses
Jack Gilford,M,1907,1990.0,Glavna,False,0,Save the Tiger
Jack Gilford,M,1907,1990.0,Glavna,True,0,Save the Tiger
Jack Gilford,M,1907,1990.0,Stranska,False,1,Save the Tiger
Jack Gilford,M,1907,1990.0,Stranska,True,0,Save the Tiger
Jack Kruschen,M,1922,2002.0,Glavna,False,0,The Apartment
Jack Kruschen,M,1922,2002.0,Glavna,True,0,The Apartment
Jack Kruschen,M,1922,2002.0,Stranska,False,1,The Apartment
Jack Kruschen,M,1922,2002.0,Stranska,True,0,The Apartment
Jack Lemmon,M,1925,2001.0,Glavna,False,6,Save the Tiger
Jack Lemmon,M,1925,2001.0,Glavna,True,1,Save the Tiger
Jack Lemmon,M,1925,2001.0,Stranska,False,0,Save the Tiger
Jack Lemmon,M,1925,2001.0,Stranska,True,1,Save the Tiger
Jack Nicholson,M,1937,,Glavna,False,6,One Flew Over the Cuckoo's Nest
Jack Nicholson,M,1937,,Glavna,True,2,One Flew Over the Cuckoo's Nest
Jack Nicholson,M,1937,,Stranska,False,3,One Flew Over the Cuckoo's Nest
Jack Nicholson,M,1937,,Stranska,True,1,One Flew Over the Cuckoo's Nest
Jack Oakie,M,1903,1978.0,Glavna,False,0,The Great Dictator
Jack Oakie,M,1903,1978.0,Glavna,True,0,The Great Dictator
Jack Oakie,M,1903,1978.0,Stranska,False,1,The Great Dictator
Jack Oakie,M,1903,1978.0,Stranska,True,0,The Great Dictator
Jack Palance,M,1919,2006.0,Glavna,False,0,City Slickers
Jack Palance,M,1919,2006.0,Glavna,True,0,City Slickers
Jack Palance,M,1919,2006.0,Stranska,False,2,City Slickers
Jack Palance,M,1919,2006.0,Stranska,True,1,City Slickers
Jack Warden,M,1920,2006.0,Glavna,False,0,Shampoo
Jack Warden,M,1920,2006.0,Glavna,True,0,Shampoo
Jack Warden,M,1920,2006.0,Stranska,False,2,Shampoo
Jack Warden,M,1920,2006.0,Stranska,True,0,Shampoo
Jack Wild,M,1952,2006.0,Glavna,False,0,Oliver!
Jack Wild,M,1952,2006.0,Glavna,True,0,Oliver!
Jack Wild,M,1952,2006.0,Stranska,False,1,Oliver!
Jack Wild,M,1952,2006.0,Stranska,True,0,Oliver!
Jacki Weaver,F,1947,,Glavna,False,0,Animal Kingdom
Jacki Weaver,F,1947,,Glavna,True,0,Animal Kingdom
Jacki Weaver,F,1947,,Stranska,False,2,Animal Kingdom
Jacki Weaver,F,1947,,Stranska,True,0,Animal Kingdom
Jackie Cooper,M,1922,2011.0,Glavna,False,1,Skippy
Jackie Cooper,M,1922,2011.0,Glavna,True,0,Skippy
Jackie Cooper,M,1922,2011.0,Stranska,False,0,Skippy
Jackie Cooper,M,1922,2011.0,Stranska,True,0,Skippy
Jackie Earle Haley,M,1961,,Glavna,False,0,Little Children
Jackie Earle Haley,M,1961,,Glavna,True,0,Little Children
Jackie Earle Haley,M,1961,,Stranska,False,1,Little Children
Jackie Earle Haley,M,1961,,Stranska,True,0,Little Children
Jackie Gleason,M,1916,1987.0,Glavna,False,0,The Hustler
Jackie Gleason,M,1916,1987.0,Glavna,True,0,The Hustler
Jackie Gleason,M,1916,1987.0,Stranska,False,1,The Hustler
Jackie Gleason,M,1916,1987.0,Stranska,True,0,The Hustler
Jake Gyllenhaal,M,1980,,Glavna,False,0,Brokeback Mountain
Jake Gyllenhaal,M,1980,,Glavna,True,0,Brokeback Mountain
Jake Gyllenhaal,M,1980,,Stranska,False,1,Brokeback Mountain
Jake Gyllenhaal,M,1980,,Stranska,True,0,Brokeback Mountain
James Caan,M,1940,2022.0,Glavna,False,0,The Godfather
James Caan,M,1940,2022.0,Glavna,True,0,The Godfather
James Caan,M,1940,2022.0,Stranska,False,1,The Godfather
James Caan,M,1940,2022.0,Stranska,True,0,The Godfather
James Cagney,M,1899,1986.0,Glavna,False,2,Yankee Doodle Dandy
James Cagney,M,1899,1986.0,Glavna,True,1,Yankee Doodle Dandy
James Cagney,M,1899,1986.0,Stranska,False,0,Yankee Doodle Dandy
James Cagney,M,1899,1986.0,Stranska,True,0,Yankee Doodle Dandy
James Coburn,M,1928,2002.0,Glavna,False,0,Affliction
James Coburn,M,1928,2002.0,Glavna,True,0,Affliction
James Coburn,M,1928,2002.0,Stranska,False,0,Affliction
James Coburn,M,1928,2002.0,Stranska,True,1,Affliction
James Coco,M,1930,1987.0,Glavna,False,0,Only When I Laugh
James Coco,M,1930,1987.0,Glavna,True,0,Only When I Laugh
James Coco,M,1930,1987.0,Stranska,False,1,Only When I Laugh
James Coco,M,1930,1987.0,Stranska,True,0,Only When I Laugh
James Cromwell,M,1940,,Glavna,False,0,Babe
James Cromwell,M,1940,,Glavna,True,0,Babe
James Cromwell,M,1940,,Stranska,False,1,Babe
James Cromwell,M,1940,,Stranska,True,0,Babe
James Dean,M,1931,1955.0,Glavna,False,2,East of Eden
James Dean,M,1931,1955.0,Glavna,True,0,East of Eden
James Dean,M,1931,1955.0,Stranska,False,0,East of Eden
James Dean,M,1931,1955.0,Stranska,True,0,East of Eden
James Dunn,M,1901,1967.0,Glavna,False,0,A Tree Grows in Brooklyn
James Dunn,M,1901,1967.0,Glavna,True,0,A Tree Grows in Brooklyn
James Dunn,M,1901,1967.0,Stranska,False,0,A Tree Grows in Brooklyn
James Dunn,M,1901,1967.0,Stranska,True,1,A Tree Grows in Brooklyn
James Earl Jones,M,1931,2024.0,Glavna,False,1,The Great White Hope
James Earl Jones,M,1931,2024.0,Glavna,True,0,The Great White Hope
James Earl Jones,M,1931,2024.0,Stranska,False,0,The Great White Hope
James Earl Jones,M,1931,2024.0,Stranska,True,0,The Great White Hope
James Franco,M,1978,,Glavna,False,1,127 Hours
James Franco,M,1978,,Glavna,True,0,127 Hours
James Franco,M,1978,,Stranska,False,0,127 Hours
James Franco,M,1978,,Stranska,True,0,127 Hours
James Garner,M,1928,2014.0,Glavna,False,1,Murphy's Romance
James Garner,M,1928,2014.0,Glavna,True,0,Murphy's Romance
James Garner,M,1928,2014.0,Stranska,False,0,Murphy's Romance
James Garner,M,1928,2014.0,Stranska,True,0,Murphy's Romance
James Gleason,M,1882,1959.0,Glavna,False,0,Here Comes Mr. Jordan
James Gleason,M,1882,1959.0,Glavna,True,0,Here Comes Mr. Jordan
James Gleason,M,1882,1959.0,Stranska,False,1,Here Comes Mr. Jordan
James Gleason,M,1882,1959.0,Stranska,True,0,Here Comes Mr. Jordan
James Mason,M,1909,1984.0,Glavna,False,1,A Star Is Born
James Mason,M,1909,1984.0,Glavna,True,0,A Star Is Born
James Mason,M,1909,1984.0,Stranska,False,2,A Star Is Born
James Mason,M,1909,1984.0,Stranska,True,0,A Star Is Born
James Stephenson,M,1889,1941.0,Glavna,False,0,The Letter
James Stephenson,M,1889,1941.0,Glavna,True,0,The Letter
James Stephenson,M,1889,1941.0,Stranska,False,1,The Letter
James Stephenson,M,1889,1941.0,Stranska,True,0,The Letter
James Stewart,M,1908,1997.0,Glavna,False,4,The Philadelphia Story
James Stewart,M,1908,1997.0,Glavna,True,1,The Philadelphia Story
James Stewart,M,1908,1997.0,Stranska,False,0,The Philadelphia Story
James Stewart,M,1908,1997.0,Stranska,True,0,The Philadelphia Story
James Whitmore,M,1921,2009.0,Glavna,False,1,"Give 'em Hell, Harry!"
James Whitmore,M,1921,2009.0,Glavna,True,0,"Give 'em Hell, Harry!"
James Whitmore,M,1921,2009.0,Stranska,False,1,"Give 'em Hell, Harry!"
James Whitmore,M,1921,2009.0,Stranska,True,0,"Give 'em Hell, Harry!"
James Woods,M,1947,,Glavna,False,1,Salvador
James Woods,M,1947,,Glavna,True,0,Salvador
James Woods,M,1947,,Stranska,False,1,Salvador
James Woods,M,1947,,Stranska,True,0,Salvador
Jamie Foxx,M,1967,,Glavna,False,0,Ray
Jamie Foxx,M,1967,,Glavna,True,1,Ray
Jamie Foxx,M,1967,,Stranska,False,1,Ray
Jamie Foxx,M,1967,,Stranska,True,0,Ray
Jamie Lee Curtis,F,1958,,Glavna,False,0,Everything Everywhere All at Once
